MID,DISCIPL,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8409502132,BOT,FOUR FREEDOMS PARK CONSERVANCY, ,HTTP://WWW.FDRFOURFREEDOMSPARK.ORG,-73.9642,40.76017,1110 2ND AVENUE SUITE 301,NEW YORK,NY,10022
8409502133,BOT,FRANKLIN D. MURPHY SCULPTURE GARDEN,3104437000,HTTP://HAMMER.UCLA.EDU/COLLECTIONS/FRANKLIN-D-MURPHY-SCULPTURE-GARDEN/,-118.4445,34.05799,10920 WILSHIRE BLVD STE,LOS ANGELES,CA,90024
8409502134,BOT,FRANKLIN PARK CONSERVATORY & BOTANICAL GARDENS, ,HTTP://WWW.FPCONSERVATORY.ORG/,-83.04982,39.95618,1777 E BROAD STREET,COLUMBUS,OH,43203
8409502137,BOT,LAURELWOOD ARBORETUM, ,HTTP://WWW.LAURELWOODARBORETUM.ORG/,-74.36109,40.99408,82 KIEL AVE KINNELON NJ,KINNELON,NJ,7405
8409502142,BOT,FULLERTON ARBORETUM,6572783407,HTTP://FULLERTONARBORETUM.ORG/,-117.88549,33.8903,1900 ASSOCIATED ROAD,FULLERTON,CA,92831
8409502143,BOT,FURMAN UNIVERSITY JAPANESE GARDEN,8642942000,HTTP://WWW.FURMAN.EDU/PAGES/DEFAULT.ASPX,-82.43314,34.92933,3300 POINSETT HWY,GREENVILLE,SC,29613
8409502144,BOT,GAINESWAY FARM, , ,-84.41184,38.10433,3750 PARIS PIKE,LEXINGTON,KY,40577
8409502145,BOT,GAINSBOROUGH FARM, ,HTTP://WWW.DARLEYAMERICA.COM,-84.76934,38.12838,7200 STEELE ROAD,VERSAILLES,KY,40383
8409502148,BOT,GARDENS AT ALLERTON PARK,2173333287,HTTP://ALLERTON.ILLINOIS.EDU/THE-GARDENS/,-88.22875,40.11685,506 S WRIGHT STREET 209,URBANA,IL,61801
8409502149,BOT,GARDENS AT GANTZ FARM, , ,-83.0813,39.88076,2255 HOME RD,GROVE CITY,OH,43123
8409502150,BOT,GARDENS AT HEATHER FARMS, ,HTTP://GARDENSHF.ORG/,-122.04517,37.91795,1540 MARCHBANKS DRIVE,WALNUT CREEK,CA,94598
8409502151,BOT,GARDENS AT MATTER PARK, ,HTTP://WWW.ANEVENINGINTHEGARDENS.COM,-85.68651,40.53821,1899 N MATTER PARK DRIVE,MARION,IN,46952
8409502152,BOT,GARDENS AT MILL FLEURS, ,HTTP://THEGARDENSATMILLFLEURS.COM,-75.06676,40.42107,27 CAFFERTY ROAD,POINT PLEASANT,PA,18950
8409502153,BOT,GARDENS AT SIUE,8883285168, ,-89.21736,37.72856,1 HAIRPIN DRIVE,EDWARDSVILLE,IL,62901
8409502154,BOT,GARDENS OF THE AMERICAN ROSE CENTER, ,HTTP://WWW.ROSE.ORG/,-93.94645,32.4764,8877 JEFFERSON PAIGE RD,SHREVEPORT,LA,71119
8409502157,BOT,GARFIELD PARK CONSERVATORY & SUNKEN GARDENS, ,HTTP://WWW.GARFIELDGARDENSCONSERVATORY.ORG,-86.14332,39.73052,2505 CONSERVATORY DRIVE,INDIANAPOLIS,IN,46203
8409502159,BOT,GARVAN WOODLAND GARDENS,5012629300,HTTP://WWW.GARVANGARDENS.ORG,-93.03747,34.43171,550 ARKRIDGE ROAD,HOT SPRINGS,AR,71913
8409502161,BOT,GEORGESON BOTANICAL GARDEN,9074747222,HTTP://GEORGESONBG.ORG/,-147.87837,64.81712,PO BOX 755140,FAIRBANKS,AK,99775
8409502162,BOT,GEORGIA PERIMETER COLLEGE BOTANICAL GARDEN,6788912300, ,-84.24807,33.69365,3251 PANTHERSVILLE ROAD DECATUR,DECATUR,GA,30034
8409502163,BOT,GEORGIA SOUTHERN BOTANICAL GARDEN,9128711149,HTTP://ACADEMICS.GEORGIASOUTHERN.EDU/GARDEN,-81.74532,32.44404,1505 BLAND AVENUE,STATESBORO,GA,30460
8409502164,BOT,GERALD D. COORTS MEMORIAL ARBORETUM,9317323288, ,-85.50312,36.17429,624 N PEACHTREE ST,COOKEVILLE,TN,38505
8409502165,BOT,GIFFORD ARBORETUM UNIVERSITY OF MIAMI,3052841302, ,-80.25073,25.73508,PO BOX 248106,CORAL GABLES,FL,33124
8409502166,BOT,GLENDALE XERISCAPE DEMONSTRATION GARDEN, ,HTTP://WWW.GLENDALEAZ.COM/WATERCONSERVATION/,-112.18779,33.57821,5959 W BROWN ST,GLENDALE,AZ,85302
8409502167,BOT,GLENSTONE MUSEUM, ,HTTP://WWW.GLENSTONE.ORG,-77.24641,39.06069,12002 GLEN ROAD,POTOMAC,MD,20854
8409502168,BOT,GOODELL GARDENS & HOMESTEAD, ,HTTP://WWW.GOODELLGARDENS.ORG,-80.14064,41.87433,PO BOX 156,EDINBORO,PA,16412
8409502170,ZAW,GREAT BEND-BRIT SPAUGH ZOO, ,HTTP://WWW.GREATBENDKS.NET/INDEX.ASPX?NID=35,-98.78043,38.3669,2123 MAIN ST,GREAT BEND,KS,67530
8409502171,BOT,GREAT GARDENS IN NORTH IDAHO, ,HTTP://WWW.GGINI.ORG,-116.83712,47.71817,4221 MOCCASIN ROAD,COEUR D ALENE,ID,83815
8409502175,BOT,GREEN SPRING GARDENS, ,HTTP://WWW.FAIRFAXCOUNTY.GOV/PARKS/GSGP/,-77.15791,38.82492,4603 GREEN SPRING ROAD,ALEXANDRIA,VA,22312
8409502177,BOT,GREENHOUSE,5075376178, ,-95.77595,44.45779,1501 STATE STREET,MARSHALL,MN,56258
8409502181,BOT,HAHN HORTICULTURE GARDEN,5402315970, ,-80.41556,37.22413,200 GARDEN LANE (0915),BLACKSBURG,VA,24061
8409502182,BOT,HAHN HORTICULTURE GARDEN AT VIRGINIA TECH, , ,-80.41556,37.22413,200 GARDEN LANE (0915),BLACKSBURG,VA,24061
8409502183,HST,HARKNESS MEMORIAL STATE PARK, ,HTTP://WWW.CT.GOV/DEEP/CWP/VIEW.ASP?A=2716&Q=325214&DEEPNAV_GID=1650%20,-72.12343,41.30502,275 GREAT NECK ROAD,WATERFORD,CT,6385
8409502184,BOT,HAROLD L. LYON ARBORETUM,8089880456, ,-157.80156,21.33176,3860 MANOA ROAD,HONOLULU,HI,96822
8409502185,BOT,HARRY P. LEU GARDENS, ,HTTP://WWW.LEUGARDENS.ORG/,-81.3553,28.56822,1920 N FOREST AVENUE,ORLANDO,FL,32803
8409502186,BOT,HARVARD UNIVERSITY BOTANICAL MUSEUM,6174952365,HTTP://HUH.HARVARD.EDU,-71.11216,42.36977,1033 MASSACHUSETTS AVE S,CAMBRIDGE,MA,2138
8409502189,BOT,HAVERFORD COLLEGE ARBORETUM,6108961101,HTTP://WWW.HAVERFORD.EDU/ARBORETUM/,-75.29943,40.01202,370 LANCASTER AVE,HAVERFORD,PA,19041
8409502191,BOT,HAYWOOD COMMUNITY COLLEGE ARBORETUM,8286272821,HTTPS://WWW.HAYWOOD.EDU/,-82.92704,35.52585,185 FREEDLANDER DR,CLYDE,NC,28721
8409502195,BOT,HENRY SCHMIEDER ARBORETUM,2156993994,HTTP://WWW.DELVAL.EDU/ABOUT-DELVAL/HISTORY,-75.16559,40.30006,700 E BUTLER AVE,DOYLESTOWN,PA,18901
8409502197,BOT,HERITAGE MUSEUMS & GARDENS, ,HTTP://WWW.HERITAGEMUSEUMS.ORG,-70.50187,41.75491,67 GROVE STREET,SANDWICH,MA,2563
8409502198,BOT,HERMITAGE MUSEUM & GARDENS, ,HTTP://WWW.THEHERMITAGEMUSEUM.ORG,-76.31094,36.91346,7637 NORTH SHORE ROAD,NORFOLK,VA,23505
8409502200,BOT,HIDDEN LAKE GARDENS,5174312060,HTTP://HIDDENLAKEGARDENS.MSU.EDU,-84.49352,42.7356,426 AUDITORIUM RD RM 360,EAST LANSING,MI,48824
8409502201,BOT,HIGH GLEN GARDENS, ,HTTPS://WWW.FACEBOOK.COM/HIGHGLENGARDENS,-77.44509,39.45811,6450 CHRISTOPHERS CROSSING,FREDERICK,MD,21702
8409502202,BOT,HIGHLINE SEA TAC BOTANICAL GARDEN, , ,-122.29913,47.50627,PO BOX 69384,SEATTLE,WA,98168
8409502204,BOT,HIIPAKA (WAIMEA VALLEY), ,HTTP://WWW.WAIMEAVALLEY.NET,-158.06063,21.64108,59-864 KAMEHAMEHA HWY,HALEIWA,HI,96712
8409502206,BOT,HILLTOP GARDEN AND NATURE CENTER,8128554848, ,-86.52047,39.16807,400 E 7TH ST POPLARS RM,BLOOMINGTON,IN,47405
8409502207,ART,HILLWOOD ESTATE MUSEUM & GARDENS, ,HTTP://WWW.HILLWOODMUSEUM.ORG,-77.05251,38.9438,4155 LINNEAN AVENUE NW,WASHINGTON,DC,20008
8409502209,BOT,HISTORIC FORD ESTATES, ,HTTP://WWW.FORDHOUSE.ORG,-82.87306,42.45056,1100 LAKE SHORE ROAD,GROSSE POINTE SHORES,MI,48236
8409502213,BOT,HOFSTRA UNIVERSITY ARBORETUM,5164636600,HTTP://WWW.HOFSTRA.EDU/HOME/,-73.61878,40.70568,205 HOFSTRA UNIVERSITY H,HEMPSTEAD,NY,11549
8409502214,BOT,HOLCOMB GARDENS,3179408000, ,-86.16901,39.83944,4600 SUNSET AV,INDIANAPOLIS,IN,46208
8409502216,BOT,HONOLULU BOTANICAL GARDENS, , ,-157.85761,21.31519,50 N VINEYARD BLVD,HONOLULU,HI,96817
8409502218,BOT,HORTICULTURAL ARTS & PARK INSTITUTE, ,HTTP://WWW.SHOLOMPARK.COM/MAIN.HTML,-82.26247,29.08124,8447 SW 99TH STREET ROAD,OCALA,FL,34481
8409502221,BOT,HOYT ARBORETUM AND HERBARIUM, , ,-122.71781,45.51453,4000 SW FAIRVIEW BLVD,PORTLAND,OR,97221
8409502224,BOT,HUNT INSTITUTE FOR BOTANICAL DOCUMENTATION,4122682434, ,-79.94304,40.44454,5000 FORBES AVE,PITTSBURGH,PA,15213
8409502227,BOT,HUNTINGTON UNIVERSITY ARBORETUM AND BOTANICAL GARDEN,2603566000, ,-85.49657,40.89878,2303 COLLEGE AVE,HUNTINGTON,IN,46750
8409502230,BOT,IDAHO STATE ARBORETUM,2082820211,HTTP://WWW.ISU.EDU,-112.43335,42.86222,921 S 8TH AVE 8219,POCATELLO,ID,83209
8409502237,BOT,J. C. RAULSTON ARBORETUM,9195153132,HTTP://JCRA.NCSU.EDU,-78.69664,35.79479,4415 BERYL ROAD,RALEIGH,NC,27606
8409502245,BOT,JESSE HELPER ARBORETUM, , ,-71.13351,43.24616,1 LEAVITT LN,DURHAM,NH,3824
8409502246,BOT,JEWELL GARDENS, , ,-135.31356,59.45637,MILE 1 KLONDIKE HIGHWAY,SKAGWAY,AK,99840
8409502247,BOT,JOHN R. RODMAN ARBORETUM,9096072226,HTTP://PITWEB.PITZER.EDU/ARBORETUM,-117.71917,34.10841,1010 S MILLS AVENUE,CLAREMONT,CA,91711
8409502248,BOT,JOSHUA C. TURNER ARBORETUM,4024862600,HTTPS://WWW.UCOLLEGE.EDU/ACADEMIC-AREAS/SCIENCE-AND-MATH/FACILITIES/ARBORETUM,-96.64966,40.77648,3800 SOUTH 48TH STREET,LINCOLN,NE,68506
8409502249,BOT,JUNGLE GARDEN AND BIRD CITY, ,HTTP://WWW.JUNGLEGARDENS.ORG,-91.88017,30.0446,PO BOX 145,AVERY ISLAND,LA,70513
8409502250,BOT,JUNIPER LEVEL BOTANIC GARDEN, ,HTTP://WWW.JUNIPERLEVELBOTANICGARDEN.ORG,-78.64098,35.62648,9241 SAULS ROAD,RALEIGH,NC,27603
8409502251,BOT,KALMIA GARDENS,8433838145,HTTP://WWW.KALMIAGARDENS.ORG,-80.07074,34.37635,300 E COLLEGE AVE,HARTSVILLE,SC,29550
8409502254,BOT,KANSAS STATE UNIVERSITY GARDENS,7855326170,HTTP://WWW.KSRE.KSU.EDU/KSUGA,-96.58453,39.19585,102 ANDERSON HALL,MANHATTAN,KS,66506
8409502256,BOT,KAPIOLANI COMMUNITY COLLEGE CACTUS GARDEN,8087349000, ,-157.80007,21.27058,4303 DIAMOND HEAD ROAD,HONOLULU,HI,96816
8409502257,BOT,KASKASKIA COLLEGE ARBORETUM,6185453000,HTTP://WWW.KASKASKIA.EDU/HOME/DEFAULT.ASPX,-89.19741,38.56397,27210 COLLEGE ROAD,CENTRALIA,IL,62801
8409502259,BOT,KINGWOOD CENTER,4195220211,HTTP://WWW.KINGWOODCENTER.ORG,-82.55001,40.75924,900 PARK AVENUE WEST,MANSFIELD,OH,44906
8409502263,BOT,KRUCKEBERG BOTANIC GARDEN, ,HTTP://WWW.KRUCKEBERG.ORG/,-122.38237,47.77112,PO BOX 60035,SHORELINE,WA,98160
8409502265,BOT,LA PLAZA DE CULTURA Y ARTES,2135426200,HTTP://WWW.LAPCA.ORG,-118.23978,34.05624,501 N MAIN ST,LOS ANGELES,CA,90012
8409502266,BOT,LABADIE ARBORETUM,5105314911,HTTP://MERRITTLANDHORT.COM,-122.16783,37.79235,12500 CAMPUS DRIVE,OAKLAND,CA,94619
8409502269,BOT,LAKE LURE FLOWERING BRIDGE, ,HTTP://LAKELUREFLOWERINGBRIDGE.ORG/,-82.22653,35.43188,PO BOX 125,LAKE LURE,NC,28746
8409502271,BOT,LAKE VIEW NATURE CENTER,6309418747, ,-87.95985,41.84943,17W063 HODGES ROAD,OAK TERRACE,IL,60181
8409502272,BOT,LAKES PARK BOTANIC GARDEN, ,HTTP://WWW.LAKESPARKENRICHMENTFOUNDATION.ORG,-81.85834,26.59357,PO BOX 61076,FORT MYERS,FL,33906
8409502273,BOT,LAKESHORE PARK, ,HTTP://WWW.CITYOFKNOXVILLE.ORG/PARKS/LAKESHORE.ASP,-83.98422,35.93884,4823 OLD KINGSTON PIKE SUITE 300,KNOXVILLE,TN,37919
8409502274,BOT,LAKESIDE COMMONS EDUCATIONAL GARDENS, , ,-84.44608,39.024,3500 ALEXANDRIA PKE,HIGHLAND HEIGHTS,KY,41076
8409502275,BOT,LASDON PARK AND ARBORETUM,9146822626, ,-73.6906,41.26643,ROUTE 35,KATONAH,NY,10536
8409502277,BOT,LAURITZEN GARDENS, ,HTTP://WWW.LAURITZENGARDENS.ORG/,-95.91992,41.23426,100 BANCROFT STREET,OMAHA,NE,68108
8409502279,BOT,LEANING PINE ARBORETUM,8057562888,HTTP://WWW.LEANINGPINEARBORETUM.CALPOLY.EDU/,-120.65879,35.29887,1 GRAND AVE,SAN LUIS OBISPO,CA,93407
8409502280,BOT,LEE AND VIRGINIA GRAVER ARBORETUM,4846643100,HTTP://WWW.MUHLENBERG.EDU/MAIN/ABOUTUS/GRAVER/,-75.50929,40.59653,2400 CHEW ST,ALLENTOWN,PA,18104
8409502283,BOT,LINNAEUS ARBORETUM,5079337200, ,-93.96866,44.32201,800 W COLLEGE AVE,SAINT PETER,MN,56082
8409502285,BOT,LIU-POST, ,HTTP://WWW.LIU.EDU/ARBORETUM,-73.6256,40.81064,720 NORTHERN BLVD,BROOKVILLE,NY,11548
8409502287,BOT,LOCUST GROVE, ,HTTP://WWW.LGNY.ORG,-73.93116,41.67309,2683 SOUTH ROAD,POUGHKEEPSIE,NY,12601
8409502289,BOT,LONGSHADOW GARDENS, , ,-89.3745,37.60641,83 LONGSHADOW LANE,POMONA,IL,62975
8409502295,BOT,LOUISIANA TECH UNIVERSITY ARBORETUM,3182572000,HTTP://WWW.LATECH.EDU,-92.64727,32.52372,700 W CALIFORNIA AVENUE,RUSTON,LA,71272
8409502298,BOT,LSU HILLTOP ARBORETUM,2257676916, ,-91.18866,30.40801,204 THOMAS BOYD HALL,BATON ROUGE,LA,70803
8409502299,BOT,LSU RURAL LIFE MUSEUM-WINDRUSH GARDENS,2257652437, ,-91.18866,30.40801,204 THOMAS BOYD HALL,BATON ROUGE,LA,70803
8409502300,BOT,LURIE GARDEN, ,HTTP://WWW.LURIEGARDEN.ORG,-87.62294,41.88419,201 E RANDOLPH STREET,CHICAGO,IL,60601
8409502301,BOT,LUTHY BOTANICAL GARDEN, , ,-89.57648,40.71904,2520 N PROSPECT ROAD,PEORIA,IL,61603
8409502303,BOT,LYNN R. LOWREY ARBORETUM,7133485736,HTTP://ARBORETUM.RICE.EDU,-95.36388,29.76545,PO BOX 1892,HOUSTON,TX,77251
8409502305,BOT,MABERY GELVIN BOTANICAL GARDENS, , ,-88.39679,40.19868,506 N LOMBARD,MAHOMET,IL,61853
8409502306,BOT,MAGNOLIA PLANTATIONS & GARDENS, ,HTTP://WWW.MAGNOLIAPLANTATION.COM,-80.06801,32.85207,3550 ASHLEY RIVER ROAD,CHARLESTON,SC,29414
8409502310,BOT,MARSH BOTANICAL GARDEN, ,HTTP://MARSHBOTANICALGARDEN.YALE.EDU/,-72.92761,41.30957,PO BOX 208314,NEW HAVEN,CT,6520
8409502312,BOT,MARTHA SPRINGER BOTANICAL GARDEN,5033706300,HTTP://WWW.WILLAMETTE.EDU,-123.02837,44.93719,900 STATE ST,SALEM,OR,97301
8409502314,BOT,MARYWOOD UNIVERSITY ARBORETUM,5709614788,HTTP://WWW.MARYWOOD.EDU/ARBORETUM/,-75.63623,41.43385,2300 ADAMS AVE,SCRANTON,PA,18509
8409502316,BOT,MAST ARBORETUM,9364683301,HTTP://SFAGARDENS.SFASU.EDU,-94.6403,31.63099,419 EAST COLLEGE ST,NACOGDOCHES,TX,75962
8409502317,BOT,MATTHAEI BOTANICAL GARDENS,7346477600,HTTP://WWW.LSA.UMICH.EDU/MBG/,-83.7389,42.25286,3003 S STATE STREET G395,ANN ARBOR,MI,48109
8409502319,BOT,MAXWELL ARBORETUM,4024722679, ,-96.69691,40.82591,1309 N 17TH ST,LINCOLN,NE,68588
8409502322,BOT,MCCRACKEN COUNTY COOPERATIVE EXTENSION SERVICE, ,HTTP://WWW2.CA.UKY.EDU/PSD/PDFS/MCCRACKEN%20COUNTY.PDF,-88.72678,37.03669,2705 OLIVET CHURCH ROAD,PADUCAH,KY,42001
8409502323,BOT,MCCRORY GARDENS AND SOUTH DAKOTA ARBORETUM,6056886707, ,-96.76821,44.29766,631 22ND AVENUE,BROOKINGS,SD,57006
8409502327,BOT,MCLAUGHLIN GARDEN & HOMESTEAD, , ,-70.51811,44.21924,97 MAIN STREET,SOUTH PARIS,ME,4281
8409502328,BOT,MEAD BOTANICAL GARDEN, ,HTTP://WWW.MEADGARDEN.ORG,-81.35271,28.59954,PO BOX 1227,WINTER PARK,FL,32790
8409502329,BOT,MEADOW LAKES - THE ROBERT A. WINTERS ARBORETUM, , ,-74.52922,40.26572,300 ETRA ROAD,HIGHTSTOWN,NJ,8520
8409502330,BOT,MEADOWBROOK FARM, ,HTTP://MEADOWBROOKFARM.ORG/,-75.09592,40.11843,1633 WASHINGTON LANE,MEADOWBROOK,PA,19046
8409502331,BOT,MEADOWBURN FARM, ,HTTP://WWW.MEADOWBURNFARM.COM,-74.44874,41.23585,41 MEADOWBURN ROAD,VERNON,NJ,7462
8409502332,BOT,MEADOWLARK BOTANICAL GARDENS, ,HTTP://WWW.NVRPA.ORG,-77.28032,38.93817,9750 MEADOWLARK GARDENS CT,VIENNA,VA,22182
8409502338,BOT,MICHIGAN STATE UNIVERSITY HORTICULTURE GARDENS, ,HTTP://WWW.HRT.MSU.EDU/OUR-GARDENS/,-84.49352,42.7356,426 AUDITORIUM RD RM 360,EAST LANSING,MI,48824
8409502339,BOT,MILDRED E. MATHIAS BOTANICAL GARDEN,3108251260,HTTP://WWW.BOTGARD.UCLA.EDU/,-118.4445,34.05799,10920 WILSHIRE BLVD STE,LOS ANGELES,CA,90024
8409502340,BOT,MILLER NATURE PRESERVE, , ,-82.01905,41.44828,2739 CENTER ROAD,AVON,OH,44011
8409502341,BOT,MINNESOTA LANDSCAPE ARBORETUM,9524431400,HTTP://WWW.ARBORETUM.UMN.EDU/,-93.61407,44.86532,3675 ARBORETUM DRIVE,CHASKA,MN,55318
8409502344,BOT,MISSION OAKS GARDENS, , ,-82.00678,39.94082,PO BOX 445,ZANESVILLE,OH,43702
8409502346,BOT,MISSOURI STATE ARBORETUM,6605621473, ,-94.88286,40.35298,800 UNIVERSITY DRIVE,MARYVILLE,MO,64468
8409502347,BOT,MITCHELL PARK HORTICULTURAL CONSERVATORY, ,HTTP://COUNTY.MILWAUKEE.GOV/PARKS,-87.94987,43.02428,524 SOUTH LAYTON BLVD,MILWAUKEE,WI,53215
8409502349,BOT,MIZZOU BOTANIC GARDEN,5738824240,HTTP://GARDENS.MISSOURI.EDU,-92.33147,38.94604,105 JESSE HALL,COLUMBIA,MO,65211
8409502350,BOT,MONTANA ARBORETUM AND GARDENS,4069940211,HTTP://WWW.MONTANA.EDU,-111.04334,45.66016,MONTANA STATE UNIVERSITY,BOZEMAN,MT,59717
8409502352,BOT,MONTICELLO, ,HTTP://WWW.MONTICELLO.ORG/,-78.47842,38.01168,PO BOX 316,CHARLOTTESVILLE,VA,22902
8409502354,BOT,MOORE FARMS BOTANICAL GARDEN, ,HTTP://MOOREFARMSBG.ORG,-79.82088,33.86305,100 NEW ZION RD,LAKE CITY,SC,29560
8409502355,BOT,MOREA GARDENS, , ,-78.50493,38.03595,PO BOX 400127,CHARLOTTESVL,VA,22904
8409502356,BOT,MORRIS ARBORETUM OF THE UNIVERSITY OF PENNSLVANIA,2152475777, ,-75.19276,39.95298,3451 WALNUT ST RM 308,PHILADELPHIA,PA,19104
8409502358,BOT,MORRIS COUNTY PARK,9733267600,HTTP://WWW.MORRISPARKS.NET,-74.40821,40.76896,PO BOX 1295,MORRISTOWN,NJ,7962
8409502363,BOT,MOUNTS BOTANICAL GARDEN,5612331749,HTTP://MOUNTS.ORG/,-80.11193,26.68569,559 N MILITARY TRAIL,WEST PALM BEACH,FL,33415
8409502364,BOT,MT. CUBA CENTER, ,HTTP://WWW.MTCUBACENTER.ORG,-75.65229,39.78712,3120 BARLEY MILL RD,HOCKESSIN,DE,19707
8409502368,ZAW,NAPLES ZOO AT CARIBBEAN GARDENS,2392625409,HTTP://WWW.NAPLESZOO.COM/,-81.7911,26.16628,1590 GOODLETTE-FRANK ROAD,NAPLES,FL,34102
8409502372,BOT,NEMOURS MANSION AND GARDENS, ,HTTP://WWW.NEMOURSMANSION.ORG/WELCOME.HTML,-75.56694,39.78855,1600 ROCKLAND ROAD,WILMINGTON,DE,19803
8409502374,BOT,NEW HANOVER EXTENSION ARBORETUM, , ,-77.83678,34.21027,6206 OLEANDER DRIVE,WILMINGTON,NC,28403
8409502375,BOT,NEW ORLEANS BOTANICAL GARDEN,5044839386,HTTP://NEWORLEANSCITYPARK.COM/,-90.09478,30.0199,1 PALM DRIVE,NEW ORLEANS,LA,70124
8409502377,BOT,NEWPORT ARBORETUM, ,HTTP://NEWPORTARBORETUM.ORG,-71.3112,41.48795,PO BOX 863,NEWPORT,RI,2840
8409502384,BOT,NORTH CAROLINA BOTANICAL GARDEN,9199620522,HTTP://NCBG.UNC.EDU,-79.04069,35.92893,104 AIRPORT DRIVE STE 36,CHAPEL HILL,NC,27599
8409502385,BOT,NORTH OKLAHOMA BOTANICAL GARDEN AND ARBORETUM,5806286200,HTTP://WWW.NOC.EDU,-97.31352,36.67411,1300 EAST GRAND AVENUE,TONKAWA,OK,74653
8409502386,BOT,OAK HILL & THE MARTHA BERRY MUSEUM, ,HTTP://WWW.BERRY.EDU/OAKHILL/,-85.18332,34.275,2277 MARTHA BERRY HWY NW,MT BERRY,GA,30149
8409502387,BOT,OAK PARK CONSERVATORY,7083864700, ,-87.78999,41.87159,615 GARFIELD STREET,OAK PARK,IL,60304
8409502388,BOT,OGDEN BOTANICAL GARDEN, ,HTTP://OGDENBOTANICALGARDENS.ORG/,-111.95886,41.23393,1750 MONROE BLVD,OGDEN,UT,84401
8409502389,BOT,OKLAHOMA BOTANICAL GARDEN AND ARBORETUM,4057445404,HTTP://BOTANICGARDEN.OKSTATE.EDU,-97.06134,36.13413,358 AGRICULTURE HALL,STILLWATER,OK,74078
8409502390,ZAW,OKLAHOMA CITY ZOO & BOTANICAL GARDEN, ,HTTP://WWW.OKCZOO.COM,-97.47406,35.52455,2101 NE 50TH STREET,OKLAHOMA CITY,OK,73111
8409502391,BOT,OLBRICH BOTANICAL GARDENS, ,HTTP://WWW.OLBRICH.ORG,-89.33618,43.09188,3330 ATWOOD AVENUE,MADISON,WI,53704
8409502392,BOT,OLCOTT PARK GREENHOUSE, , ,-92.54715,47.5272,712 N 9TH AVENUE WEST,VIRGINIA,MN,55792
8409502393,BOT,OLD CITY CEMETERY MUSEUMS & ARBORETUM, ,HTTP://WWW.GRAVEGARDEN.ORG,-79.15509,37.4137,401 TAYLOR STREET,LYNCHBURG,VA,24501
8409502398,BOT,OSU CHADWICK ARBORETUM & LEARNING GARDENS, ,HTTP://WWW.CHADWICKARBORETUM.OSU.EDU/,-83.01692,40.00335,232 B HOWLETT HALL,COLUMBUS,OH,43210
8409502399,BOT,OVERLAND PARK ARBORETUM & BOTANICAL GARDENS, , ,-94.69128,38.80352,8909 WEST 179TH STREET,OVERLAND PARK,KS,66013
8409502400,BOT,PACIFIC BONSAI MUSEUM, ,HTTP://PACIFICBONSAIMUSEUM.ORG/,-122.27678,47.30262,2515 S 336TH ST,FEDERAL WAY,WA,98003
8409502401,BOT,PALM AND CYCAD ARBORETUM,9046462111, ,-81.51039,30.29123,11901 BEACH BOULEVARD,JACKSONVILLE,FL,32246
8409502402,BOT,PAUL J. CIENER BOTANICAL GARDEN, , ,-80.07529,36.11798,215 S MAIN STREET,KERNERSVILLE,NC,27284
8409502403,BOT,PAVILION GARDENS, , ,-78.50493,38.03595,PO BOX 400127,CHARLOTTESVL,VA,22904
8409502405,BOT,PEAVY ARBORETUM,5417374452,HTTP://CF.FORESTRY.OREGONSTATE.EDU/PEAVY-ARBORETUM,-123.2731,44.58942,NORTHWEST PEAVY ARBORETUM ROAD,CORVALLIS,OR,97330
8409502408,BOT,PERKINS ARBORETUM,2078594000, ,-69.63973,44.5419,4120 MAYFLOWER HL,WATERVILLE,ME,4901
8409502412,BOT,PINECREST GARDENS, ,HTTP://PINECREST-FL.GOV/INDEX.ASPX?PAGE=34,-80.28397,25.66819,11000 SW 57TH AVENUE,PINECREST,FL,33156
8409502419,BOT,POWELLSWOOD GARDEN, ,HTTP://POWELLSWOOD.ORG/,-122.32404,47.33629,29607 8TH AVE S,FEDERAL WAY,WA,98003
8409502422,BOT,PURDUE ARBORETUM,7654944600,HTTP://WWW.ARBORETUM.PURDUE.EDU,-86.91035,40.4185,401 S GRANT ST,W LAFAYETTE,IN,47907
8409502427,BOT,R. A. STRANAHAN ARBORETUM,4198411007,HTTP://WWW.UTOLEDO.EDU/NSM/ARBORETUM,-83.67146,41.69253,4131 TANTARA ROAD,TOLEDO,OH,43623
8409502429,BOT,RED BUTTE GARDEN & ARBORETUM, ,HTTP://WWW.REDBUTTEGARDEN.ORG,-111.82976,40.75833,300 WAKARA WAY,SALT LAKE CITY,UT,84108
8409502433,BOT,REFLECTION RIDING ARBORETUM & NATURE CENTER, ,HTTP://WWW.REFLECTIONRIDING.ORG,-85.3561,35.01805,400 GARDEN ROAD,CHATTANOOGA,TN,37419
8409502435,BOT,REGIS UNIVERSITY ARBORETUM,3034584126,HTTP://WWW.REGIS.EDU,-105.00863,39.82156,3333 REGIS BLVD C-24,DENVER,CO,80221
8409502436,BOT,REIMAN GARDENS,5152942710,HTTP://WWW.REIMANGARDENS.COM,-93.63563,42.01883,3608 ASB,AMES,IA,50011
8409502438,BOT,REYNOLDA GARDENS,3367585593, ,-80.27798,36.13612,PO BOX 7201,WINSTON SALE,NC,27109
