MID,DISCIPLINE,COMMONNAME,PHONE,WEBURL,LONGITUDE,LATITUDE,GSTREET,GCITY,GSTATE,GZIP5
8405100121,HSC,HOLLAND PAGE PLACE,4345891857,HTTPS://PLUS.GOOGLE.COM/104606906024891654351/ABOUT?GL=US&HL=EN,-78.22482,37.84543,2705 COURTHOUSE RD,PALMYRA,VA,23093
8405100122,HSC,LIBERTY HERITAGE SOCIETY,5403477785,HTTP://FRAMINGBYCYNDY.COM/,-77.79462,38.71326,26 MAIN ST,WARRENTON,VA,20186
8405100124,HSC,JAMESTOWN SETTLEMENT,7572534838,HTTP://WWW.HISTORYISFUN.ORG,-76.70764,37.27467,PO BOX 3605,WILLIAMSBURG,VA,23187
8405100127,HSC,LEGACY MUSEUM OF AFRICAN-AMERICAN HISTORY,4348453455,HTTP://LEGACYMUSEUM.ORG/,-79.14179,37.41625,PO BOX 308,LYNCHBURG,VA,24505
8405100132,HSC,GRAFFITI HOUSE,5407277718,HTTP://WWW.BRANDYSTATIONFOUNDATION.COM,-77.89206,38.5022,19484 BRANDY RD,BRANDY STATION,VA,22714
8405100137,HSC,FORT WARD MUSEUM & HISTORIC SITE,7038384848, ,-77.10243,38.82893,4301 WEST BRADDOCK ROAD,ALEXANDRIA,VA,22304
8405100139,HSC,FRONTIER CULTURE MUSEUM,5403327850,HTTP://WWW.FRONTIERMUSEUM.ORG,-79.07461,38.15045,PO BOX 629,STAUNTON,VA,24402
8405100142,HSC,FRANCIS LAND HOUSE,7574314000,HTTP://WWW.MUSEUMSVB.ORG,-76.0821,36.84133,3131 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23452
8405100145,HSC,FIFES AND DRUMS OF YORK TOWN,7578989418,HTTP://WWW.FIFES-AND-DRUMS.ORG,-76.53099,37.22698,PO BOX 489,YORKTOWN,VA,23690
8405100154,HSC,ELEGBA FOLKLORE SOCIETY,8046443900,HTTP://EFSINC.ORG/,-77.44094,37.5446,101 E BROAD ST,RICHMOND,VA,23219
8405100157,HSC,CENTRE HILL MANSION,8047332401,HTTP://WWW.PETERSBURGVA.GOV/INDEX.ASPX?NID=394,-77.40074,37.22919,1 CENTRE HILL AVENUE,PETERSBURG,VA,23803
8405100165,HSC,COMIC GAME HOBBY PLACE,4349841040,HTTP://WWW.THEGAMEPLACE.COM,-78.48492,38.03241,243-B RIDGE MCINTIRE RD,CHAROLOTTESVILLE,VA,22902
8405100171,HSC,DEBTORS PRISON OF ACCOMACK COUNTY,7577893247, ,-75.65863,37.71228,STATE ROUTE 764,ACCOMAC,VA,23301
8405100176,HSC,BLUEMONT HISTORICAL RAILROAD JUNCTION, , ,-77.13398,38.87204,601 N MANCHESTER ST,ARLINGTON,VA,22203
8405100180,HSC,CARLYLE HOUSE HISTORIC PARK,7035492997, ,-77.04234,38.80502,121 NORTH FAIRFAX STREET,ALEXANDRIA,VA,22314
8405100182,HSC,ARLINGTON HISTORICAL MUSEUM,7038924204, ,-77.06767,38.85835,1805 SOUTH ARLINGTON RIDGE ROAD,ARLINGTON,VA,22202
8405100191,HSC,ALDIE MILL,7033279777, ,-77.63615,38.97434,39401 JOHN MOSBY HWY,ALDIE,VA,20105
8405100193,HSC,ARLINGTON HOUSE,7032351530,HTTP://WWW.NPS.GOV/ARHO/INDEX.HTM,-77.08114,38.87992,321 SHERMAN DR,FORT MYER,VA,22211
8405100197,HSC,BURWELL-MORGAN MILL,5408371799, ,-78.03858,39.06655,15 TANNERY LN,MILLWOOD,VA,22646
8405100199,HSC,BASSETT HALL,7572207453,HTTP://WWW.COLONIALWILLIAMSBURG.COM/DO/REVOLUTIONARY-CITY/TOUR-THE-CITY/BASSETT-HALL/,-76.69271,37.27055,522 E FRANCIS ST,WILLIAMSBURG,VA,23185
8405100203,HSC,BELLE GROVE PLANTATION,5408692028,HTTP://WWW.BELLEGROVE.ORG,-78.27177,39.01978,336 BELLE GROVE RD,MIDDLETOWN,VA,22645
8405100207,HSC,REMINGTON COMMUNITY PARTNERSHIP,5404392363,HTTP://WWW.REMINGTONVA.ORG/,-77.80999,38.53656,PO BOX 278,REMINGTON,VA,22734
8405100208,HSC,CROSS KEYS-GOODS MILL HISTORICAL SOCIETY, , ,-78.80655,38.29798,6601 NEW HAVEN RD,PORT REPUBLI,VA,24471
8405100211,HSC,CAROLINE HISTORICAL SOCIETY,8046334875, ,-77.29422,38.02728,PO BOX 324,BOWLING GREEN,VA,22427
8405100212,HSC,BUENA VISTA COLORED SCHOOL HISTORICAL SOCIETY, ,HTTP://BUENAVISTACOLOREDSCHOOL.COM/,-79.35367,37.73889,2455 SYCAMORE AVENUE,BUENA VISTA,VA,24416
8405100214,HSC,FOX HILL HISTORICAL SOCIETY,7579273631, ,-76.29831,37.07641,208 BEACH RD,HAMPTON,VA,23664
8405100215,HSC,HEREDITARY ORDER OF THE FAMILIES OF THE PRESIDENTS AND FIRST LADIES OF AMERICA, ,HTTP://WWW.PRESIDENTSANDFIRSTLADIES.ORG/,-80.26008,26.13313,8270 CLEARY BLVD APT 271,PLANTATION,FL,33324
8405100223,HSC,SCOTT COUNTY REGIONAL HORSE ASSOCIATION, ,HTTP://SCHORSE.ORG/,-82.51383,36.8228,240 CUB CREEK LANE,DUNGANNON,VA,24251
8405100224,HSC,SHENANDOAH VALLEY GENEALOGICAL SOCIETY, ,HTTP://WWW.SVGS.ORG/,-78.15462,39.18715,PO BOX 2234,WINCHESTER,VA,22604
8405100225,HSC,BLUEMONT, ,HTTP://WWW.BLUEMONTVA.ORG/,-77.87128,39.0942,PO BOX 214,BLUEMONT,VA,20135
8405100232,HSC,BUCKLAND PRESERVATION SOCIETY,7037544000, ,-77.67217,38.78251,8001 CERRO GORDO RD,GAINESVILLE,VA,20155
8405100233,HSC,SOUTHERN FAUQUIER HISTORICAL SOCIETY,5404393303,HTTP://WWW.FAUQUIERHISTORYLIVE.ORG/,-77.83317,38.62689,9842 ROUTTS HILL RD,WARRENTON,VA,20186
8405100236,HSC,HARRISONBURG CHILDREN'S MUSEUM,5404428900,HTTP://WWW.IEXPLOREMORE.COM/,-78.86892,38.44773,150 S MAIN ST,HARRISONBURG,VA,22803
8405100237,HSC,SUFFOLK RIVER HERITAGE, ,HTTP://SUFFOLK-RIVER-HERITAGE.ORG/,-76.51876,36.90364,8400 CHERRY POINT RD,SUFFOLK,VA,23436
8405100239,HSC,SOUTH CENTRAL VIRGINIA GENEALOGICAL SOCIETY, ,HTTP://WWW.SCVGS.COM/,-78.64709,37.09903,P O BOX 295 112 LE GRANDE AVENUE,CHARLOTTE COURT HOUSE,VA,23923
8405100240,HSC,MUSIC IN TIME, ,HTTP://WWW.LBGUARDS.ORG,-77.56577,39.10685,25 CATOCIN CIRCLE SE 1414,LEESBURG,VA,20177
8405100241,HSC,ANTIQUE TELESCOPE SOCIETY, ,HTTP://WWW.OLDSCOPE.ORG/,-78.48986,38.02318,PO BOX 5163,CHARLOTTESVL,VA,22905
8405100243,HSC,DIGITAL CONVERSION, , ,-78.15462,39.18715,PO BOX 1476,WINCHESTER,VA,22604
8405100245,HSC,CUMMINGS CAPE FEAR LIGHT ARTILLERY, , ,-78.2497,37.43383,109 SWANN RD,CUMBERLAND,VA,23040
8405100248,HSC,FLANARY HISTORICAL SITE, , ,-82.38523,36.75167,425 QUILLEN TERRACE CIR,NICKELSVILLE,VA,24271
8405100249,HSC,HERITAGE AND HISTORY OF HANOVER COUNTY, ,HTTP://WWW.HANOVERHISTORICAL.ORG,-77.5869,37.90643,18298 HEWLETT RD,BEAVERDAM,VA,23015
8405100254,HSC,LINCOLN SOCIETY OF VIRGINIA, , ,-78.86598,38.45195,PO BOX 640,HARRISONBURG,VA,22803
8405100258,HSC,JOURNEY THROUGH HALLOWED GROUND, , ,-77.61217,39.18667,15481 SECOND ST,WATERFORD,VA,20197
8405100259,HSC,LANGLEY HILL MEETING HOUSE,7035602991, ,-77.24266,38.88303,2621 DEPAUL DR,VIENNA,VA,22180
8405100263,HSC,CLAN MACDOUGALL SOCIETY OF NORTH AMERICA, ,HTTP://MACDOUGALL.ORG/WP/,-77.32924,38.94756,PO BOX 8714,RESTON,VA,20195
8405100266,HSC,BLACKSTONE, , ,-78.11667,37.10228,1220 SNEAD SPRING RD,CREWE,VA,23930
8405100273,HSC,EDITH BOLLING WILSON BIRTHPLACEFOUNDATION,2762233484,HTTP://EDITHBOLLINGWILSON.ORG/,-81.0835,36.95236,145 E MAIN ST,WYTHEVILLE,VA,24382
8405100277,HSC,WILDERNESS ROAD - VIRGINIA'S HERITAGE MIGRATION ROUTE, , ,-81.97622,36.70769,335 CUMMINGS ST,ABINGDON,VA,24210
8405100280,HSC,NAVAL HERITAGE SOCIETY, ,HTTP://WWW.NAVALHERITAGE.ORG/,-77.31792,38.76565,6919 BRIMSTONE LN,FAIRFAX STA,VA,22039
8405100282,HSC,PRICE FAMILY HISTORICAL SOCIETY, ,HTTP://PRICEFAMILYHISTORICALSOCIETY.ORG,-80.45589,37.16301,2017 DOMINION DR,CHRISTIANSBR,VA,24073
8405100285,HSC,DESCENDANTS OF THE SIGNERS OF THE DECLARATION OF INDEPENDENCE, ,HTTP://WWW.DSDI1776.COM/,-123.04013,44.93692,PO BOX 425,SALEM,OR,97308
8405100286,HSC,ORGAN HISTORICAL SOCIETY,8043539226,HTTP://WWW.ORGANSOCIETY.ORG/,-77.45841,37.54864,PO BOX 26811,RICHMOND,VA,23261
8405100288,HSC,LOUISA COUNTY HISTORICAL SOCIETY,5409675975, ,-78.03836,38.0088,PO BOX 1172,LOUISA,VA,23093
8405100289,HSC,OCCOQUAN HISTORICAL SOCIETY,7034917525,HTTP://WWW.OCCOQUANHISTORICALSOCIETY.ORG,-77.25997,38.68344,413 MILL STREET,OCCOQUAN,VA,22125
8405100290,HSC,MATHEWS COUNTY HISTORICAL SOCIETY,8047252614,HTTP://WWW.MATHEWSCOUNTYHISTORICALSOCIETY.ORG/,-76.32339,37.43011,PO BOX 855,MATHEWS,VA,23109
8405100293,HSC,BATH COUNTY HISTORICAL SOCIETY,5408392543, ,-79.77627,38.14871,PO BOX 212,WARM SPRINGS,VA,24484
8405100294,HSC,ROCKBRIDGE HISTORICAL SOCIETY,5404641058,HTTP://WWW.ROCKHIST.ORG/,-79.44085,37.7843,101 E WASHINGTON STREET,LEXINGTON,VA,24450
8405100295,HSC,DANVILLE HISTORICAL SOCIETY, ,HTTP://DANVILLEHISTORICALSOCIETY.ORG,-79.51376,36.58423,PO BOX 6,DANVILLE,VA,24543
8405100299,HSC,JEFFERSON HISTORICAL TRAIL, , ,-78.52692,38.0318,PO BOX 3019,CHARLOTTESVILLE,VA,22903
8405100301,HSC,PATRICK COUNTY HISTORICAL SOCIETY,2766942840,HTTP://WWW.PATCOVAHISTORY.ORG/,-80.2723,36.64411,116 W BLUE RIDGE ST,STUART,VA,24171
8405100304,HSC,HISTORIC GORDONSVILLE,5408322944, ,-78.1884,38.13922,400 S MAIN ST,GORDONSVILLE,VA,22942
8405100305,HSC,HISTORIC HOPEWELL FOUNDATION,8044582564,HTTP://WWW.HISTORICHOPEWELL.ORG,-77.3022,37.30459,400 WESTON LN,HOPEWELL,VA,23860
8405100306,HSC,HISTORIC STAUNTON FOUNDATION,5408857676,HTTP://HISTORICSTAUNTON.ORG,-79.07164,38.14953,20 S NEW ST,STAUNTON,VA,24401
8405100307,HSC,EASTERN SHORE OF VA HISTORICAL SOCIETY,7577878012,HTTP://WWW.SHOREHISTORY.ORG/,-75.74482,37.71133,69 MARKET STREET,ONANCOCK,VA,23417
8405100308,HSC,HISTORIC GREEN SPRINGS, , ,-78.03836,38.0088,PO BOX 1685,LOUISA,VA,23093
8405100310,HSC,HISTORICAL SOCIETY OF WASHINGTON COUNTY,2766238337,HTTP://HSWCV.ORG/,-81.98177,36.70758,306 DEPOT SQUARE SW,ABINGDON,VA,24212
8405100312,HSC,BEDFORD HISTORICAL SOCIETY, ,HTTP://WWW.BEDFORDHISTORY.ORG/,-79.52276,37.33655,315 NORTH BRIDGE STREET,BEDFORD,VA,24523
8405100314,HSC,LOUDOUN RESTORATION AND PRESERVATION SOCIETY, ,HTTP://WWW.PRESERVELOUDOUN.ORG/,-77.56322,39.11499,PO BOX 351,LEESBURG,VA,20178
8405100318,HSC,PAGE COUNTY HERITAGE ASSOCIATION,5407436698, ,-78.52244,38.64934,604 OAK LEAF RD,LURAY,VA,22835
8405100320,HSC,WYTHE COUNTY HISTORICAL SOCIETY,5402233330, ,-81.0835,36.95236,115 E MAIN ST,WYTHEVILLE,VA,24382
8405100321,HSC,PRESERVATION OF HISTORIC WINCHESTER,5406673577,HTTP://PHWI.ORG/,-78.17505,39.1876,530 AMHERST ST,WINCHESTER,VA,22601
8405100325,HSC,AFRO-AMERICAN HISTORICAL AND GENEALOGICAL SOCIETY, , ,-78.26312,38.37431,700 S MAIN ST,MADISON,VA,22727
8405100330,HSC,LINCOLN AT THE CROSSROADS ALLIANCE, , ,-77.11747,38.84182,3713 S GEORGE MASON DR A,FALLS CHURCH,VA,22041
8405100331,HSC,DANVILLE PRESERVATION LEAGUE,4347913342, ,-79.39606,36.58518,767 MAIN STREET,DANVILLE,VA,24543
8405100332,HSC,31 E HISTORICAL SOCIETY, , ,-77.04991,38.72703,1025 CROTON DR,ALEXANDRIA,VA,22308
8405100333,HSC,MIDLOTHIAN VOLUNTEER COALITION, , ,-77.63585,37.52134,PO BOX 1295,MIDLOTHIAN,VA,23113
8405100334,HSC,HUNTER MILL DEFENSE LEAGUE,7039388969, ,-77.32249,38.94723,10906 SUNSET HILLS RD,RESTON,VA,20190
8405100335,HSC,JOHN KLINE HOMESTEAD TRUST,5408965001,HTTP://JOHNKLINEHOMESTEAD.COM/,-78.80083,38.61325,PO BOX 274,BROADWAY,VA,22815
8405100336,HSC,WILCOX WATERSHED CONSERVANCY, , ,-77.40336,37.22866,PO BOX 1252,PETERSBURG,VA,23804
8405100337,HSC,NATIONAL CIVIL WAR CHAPLAINS MUSEUM,4345827090, ,-79.15707,37.34945,1971 UNIVERSITY BLVD,LYNCHBURG,VA,24502
8405100344,HSC,CLIFTON FORGE COMPANY,5408627275,HTTP://WWW.CFSOTA.ORG/,-79.82601,37.81736,518 CHURCH STREET,CLIFTON FORGE,VA,24422
8405100347,HSC,WESTERN ALBEMARLE ASSOCIATION, , ,-78.77297,38.03903,PO BOX 95,GREENWOOD,VA,22943
8405100348,HSC,DANIEL BOONE WILDERNESS TRAIL,2764524520, ,-82.65945,36.67206,1144 SORREL CREEK LN,GATE CITY,VA,24251
8405100351,HSC,DICKENSON COUNTY HISTORICAL SOCIETY,2769266355,HTTP://WWW.DCHS1880.ORG/,-82.43285,37.09132,128 FFA STREET,CLINTWOOD,VA,24228
8405100355,HSC,WEST POINT HISTORICAL SOCIETY, ,HTTP://WWW.HSWPVA.ORG/,-76.86396,37.5798,PO BOX 1556,WEST POINT,VA,23181
8405100356,HSC,LIVING LEGENDS OF ALEXANDRIA,7036834035,HTTP://WWW.ALEXANDRIALEGENDS.COM/,-77.12567,38.78363,PO BOX 10485,ALEXANDRIA,VA,22310
8405100359,HSC,VIRGINIA STATE ARCHIVES, , ,-77.45885,37.55074,PO BOX 4804,RICHMOND,VA,23220
8405100360,HSC,HONOR FLIGHT HISTORIC TRIANGLE VIRGINIA, , ,-76.70764,37.27467,PO BOX 135,WILLIAMSBURG,VA,23187
8405100363,HSC,MAHONES TAVERN AND MUSEUM,2023824357,HTTP://WWW.MAHONESTAVERN.ORG/,-77.06729,36.71444,22341 MAIN STREET,COURTLAND,VA,23837
8405100366,HSC,BEDFORD GENEALOGICAL SOCIETY,5404664247,HTTP://BEDFORDGENSOCIETY.ORG/,-79.48973,37.38903,PO BOX 1439,BEDFORD,VA,24523
8405100367,HSC,STAFFORD CIVIL WAR SITES,5406598395, ,-77.31813,38.37506,65 MARLBOROUGH POINT RD,STAFFORD,VA,22554
8405100368,HSC,MORGANTINA, , ,-78.54519,38.12671,3270 HORSESHOE BEND RD,CHARLOTTESVL,VA,22901
8405100371,HSC,SPENCER PENN SCHOOL PRESERVATION ORGANIZATION, ,HTTP://WWW.THECENTREATSPENCERPENN.COM/,-80.03844,36.59728,PO BOX 506,SPENCER,VA,24165
8405100380,HSC,PANJAB DIGITAL LIBRARY USA, , ,-77.4826,39.03539,21028 ROAMING SHORES TER,ASHBURN,VA,20147
8405100381,HSC,FAIRFAX COUNTY POLICE HISTORICAL ASSOCIATION, , ,-77.35114,38.81595,5625 REVERCOMB CT,FAIRFAX,VA,22030
8405100382,HSC,FAIRFAX COUNTY ARCHAEOLOGY AND CULTURAL RESOURCES, , ,-77.2344,38.66852,10705 OLD COLCHESTER RD,LORTON,VA,22079
8405100387,HSC,HARDY COUNTY HERITAGE MUSEUM, , ,-77.43402,39.02096,1306 SQUIRE CT,STERLING,VA,20166
8405100388,HSC,DELTAVILLE MARITIME MUSEUM,8047767200,HTTP://WWW.DELTAVILLEMUSEUM.COM,-76.34144,37.5546,287 JACKSON CREEK ROAD,DELTAVILLE,VA,23043
8405100390,HSC,BURKE HISTORICAL SOCIETY, , ,-77.27166,38.79345,PO BOX 243,BURKE,VA,22009
8405100395,HSC,LOUDOUN LAURELS, ,HTTP://WWW.LOUDOUNLAURELS.ORG/,-77.37226,39.01267,21800 TOWN CENTER PLAZA #266A/230,STERLING,VA,20197
8405100396,HSC,VIRGINIA NATIONAL GUARD HISTORICAL SOCIETY, , ,-77.98593,37.09483,BUILDING 1315-1316 EAST PARADE ROAD FORT PICKETT,BLACKSTONE,VA,23824
8405100404,HSC,FLOYD COUNTY HISTORICAL SOCIETY,5407453247,HTTP://WWW.FLOYDHISTORICALSOCIETY.ORG/,-80.32199,36.92394,PO BOX 292,FLOYD,VA,24091
8405100407,HSC,CHESAPEAKE BAY & WESTERN MODEL RAILROADERS,7578980717,HTTP://CBW-MRC.COM/,-76.46347,37.16067,110 DARE RD STE F,GRAFTON,VA,23692
8405100409,HSC,SAILOR'S CREEK BATTLEFIELD STATE PARK, , ,-78.21407,37.3195,6541 SAYLERS CREEK RD,RICE,VA,23966
8405100412,HSC,INSTITUTE FARM,5402726994, ,-77.79984,38.70871,320 CULPEPER ST,WARRENTON,VA,20186
8405100413,HSC,SNICKERSVILLE TURNPIKE ASSOCIATION, ,HTTP://WWW.SNICKERSVILLETURNPIKE.ORG/,-77.7406,39.05814,PO BOX 452,PHILOMONT,VA,20131
8405100415,HSC,HAITI PHILATELIC SOCIETY, ,HTTP://WWW.HAITIPHILATELY.ORG,-77.13499,38.74776,5709 MARBLE ARCH WAY,ALEXANDRIA,VA,22315
8405100421,HSC,VIRGINIA WAR MEMORIAL,8047862060,HTTP://WWW.VAWARMEMORIAL.ORG,-77.44904,37.5368,621 S BELVIDERE ST,RICHMOND,VA,23220
8405100428,HSC,THOMAS JEFFERSON HERITAGE SOCIETY,8049244083,HTTP://WWW.TJHERITAGE.ORG/,-78.48986,38.02318,PO BOX 4482,CHARLOTTESVL,VA,22905
8405100429,HSC,FOREST FIRE LOOKOUT ASSOCIATION, , ,-77.27153,38.89588,374 MAPLE AVE E STE 310,VIENNA,VA,22180
8405100430,HSC,OAK RIDGE HISTORICAL SOCIETY, , ,-78.86077,37.71795,2300 OAK RIDGE RD,ARRINGTON,VA,22922
8405100432,HSC,RIVERMONT, ,HTTP://WWW.FRIENDSOFRIVERMONT.ORG/,-79.17028,37.43478,PO BOX 3562,LYNCHBURG,VA,24503
8405100433,HSC,CHILHOWIE ORGANIZATION FOR ART COMMUNITY AND HISTORY, , ,-81.66118,36.76781,PO BOX 350,CHILHOWIE,VA,24319
8405100434,HSC,COLUMBIA RIFLES, , ,-77.61559,37.64376,3308 HAZEL TREE CT,HENRICO,VA,23233
8405100437,HSC,HALE WILKINSON CARTER HOME FOUNDATION,2767285600,HTTP://HALEWILKINSONCARTERHOME.ORG/,-80.73658,36.76575,405 N MAIN ST,HILLSVILLE,VA,24343
8405100440,HSC,MILLBORO PRESERVATION AND CULTURAL ASSOCIATION, ,HTTPS://WWW.FACEBOOK.COM/MILLBOROPRESERVATION,-79.6359,38.02855,PO BOX 301,MILLBORO,VA,24460
8405100445,HSC,LAURA RATCLIFFE, , ,-77.40858,38.95352,2346 CENTREVILLE RD,HERNDON,VA,20171
8405100447,HSC,HISTORICAL SOCIETY OF THE US DIST COURT FOR EASTERN DIST OF, ,HTTP://WWW.HISTORYEDVA.COM/WWW.HISTORYEDVA.COM/WELCOME.HTML,-77.43724,37.53655,901 EAST CARY STREET,RICHMOND,VA,23219
8405100449,HSC,NORFOLK & WESTERN HISTORICAL SOCIETY, , ,-79.93339,37.27721,PO BOX 13908,ROANOKE,VA,24038
8405100451,HSC,PATRONS OF PATARA, , ,-77.25477,38.9613,1120 BELLVIEW ROAD,MCLEAN,VA,22102
8405100452,HSC,WINTON MANOR HOUSE PRESERVATION SOCIETY, , ,-79.06242,37.63588,PO BOX 144,CLIFFORD,VA,24533
8405100455,HSC,CONFEDERATE MEMORIAL PARK, , ,-76.96594,37.22421,PO BOX 337,CLAREMONT,VA,23899
8405100458,HSC,LOVETTSVILLE HISTORICAL SOCIETY,5408229777,HTTP://WWW.LOVETTSVILLEHISTORICALSOCIETY.ORG/DEFAULT.ASP?CONTENTID=1,-77.63772,39.27286,4 EAST PENNSYLVANIA AVE,LOVETTSVILLE,VA,20180
8405100460,HSC,HISTORIC FREDERICKSBURG REGION AACA, ,HTTP://WWW.HFRAACA.ORG/,-77.05612,38.34792,PO BOX 573,KING GEORGE,VA,22485
8405100462,HSC,FRANCIS MAKEMIE SOCIETY, ,HTTP://WWW.FRANCISMAKEMIESOCIETY.ORG,-75.65863,37.71228,7492 MONUMENT ROAD,SANFORD,VA,23301
8405100463,HSC,BLACKSBURG MUSEUM AND CULTURAL FOUNDATION,5405580746,HTTP://WWW.BLACKSBURGHISTORY.ORG/,-80.41401,37.22953,PO BOX 23,BLACKSBURG,VA,24063
8405100470,HSC,HISTORIC AMHERST RAILROAD STATION, , ,-79.06538,37.60626,PO BOX 766,AMHERST,VA,24521
8405100471,HSC,WILDERNESS BATTLEFIELD, , ,-77.74296,38.34318,PO BOX 576,LOCUST GROVE,VA,22508
8405100473,HSC,LOUDOUN COUNTY HISTORICAL SOCIETY, , ,-77.66197,39.07408,38785 LEIGHFIELD LN,LEESBURG,VA,20175
8405100475,HSC,GARDEN CITY CULTURAL AND HISTORICAL SOCIETY, , ,-76.38619,36.99137,905 CHESAPEAKE AVE,HAMPTON,VA,23661
8405100477,HSC,WARE NECK STORE,8043840710,HTTP://FOWNS.ORG/,-76.45574,37.40176,6495 WARE NECK ROAD,WARE NECK,VA,23178
8405100478,HSC,HISTORIC CENTREVILLEORPORATED, , ,-77.43293,38.83882,PO BOX 1573,CENTREVILLE,VA,20122
8405100482,HSC,ALBERTA CABOOSE COMMITTEE, , ,-77.81984,36.93815,3387 KRESS RD,RAWLINGS,VA,23876
8405100492,HSC,PRESERVATION NORTHERN NECK & MIDDLE PENINSULA, ,HTTP://PNNMP.ORG/,-76.75879,37.97035,PO BOX 691,WARSAW,VA,22572
8405100493,HSC,SALEM SCHOOL PRESERVATION COMMITTEE,4347358238, ,-78.58373,36.89815,2310 BACON SCHOOL ROAD,SAXE,VA,23967
8405100495,HSC,WASHINGTON HERITAGE MUSEUMS, , ,-77.46305,38.3049,1200 CHARLES ST,FREDERICKSBR,VA,22401
8405100497,HSC,CARVER ALUMNI ASSOCIATION, , ,-77.71789,39.1607,37185 ALLDER SCHOOL RD,PURCELLVILLE,VA,20132
8405100501,HSC,HISTORIC BUCKINGHAM, ,HTTP://WWW.HISTORICBUCKINGHAM.ORG/,-78.6032,37.5925,PO BOX 152,BUCKINGHAM,VA,23921
8405100504,HSC,APPOMATTOX COUNTY HISTORICAL SOCIETY,4343523910,HTTP://WWW.APPOMATTOXHISTORICALSOCIETY.ORG/,-78.8295,37.35559,337 COURT STREET,APPOMATTOX,VA,24522
8405100505,HSC,ALEXANDRIA HISTORICAL SOCIETY, ,HTTPS://ALEXANDRIAHISTORICALSOCIETY.WILDAPRICOT.ORG/,-77.0473,38.80393,201 S WASHINGTON ST,ALEXANDRIA,VA,22314
8405100506,HSC,HISTORIC VIENNA,7039385187,HTTP://HISTORICVIENNAINC.ORG/?PAGE_ID=544,-77.26678,38.9023,131 CHURCH STREET NE,VIENNA,VA,22183
8405100508,HSC,RICHMOND LINKS - 3321 MONUMENT AVENUE, , ,-77.45708,37.55005,1402 PARK AVE,RICHMOND,VA,23220
8405100513,HSC,FORT HARRISON,5408792280, ,-79.01543,38.46361,335 MAIN ST,DAYTON,VA,22821
8405100514,HSC,NORTHERN NECK OF VIRGINIA HISTORICAL SOCIETY,8044931862,HTTP://WWW.NNVHS.ORG/,-76.78131,38.1239,PO BOX 716,MONTROSS,VA,22520
8405100515,HSC,AMERICAN STUDIES CENTER, , ,-77.11815,38.88349,1100 N GLEBE RD STE 900,ARLINGTON,VA,22201
8405100522,HSC,WHALEYVILLE HISTORICAL SOCIETY,7579864473, ,-76.67863,36.58939,6308 VAUGHAN AVE,SUFFOLK,VA,23438
8405100523,HSC,SAND LICK COMMUNITY ASSOCIATION OF BIRCHLEAF VIRGINIA,2768655453,HTTP://WWW.DICKENSONCHAMBER.NET/,-82.26757,37.18235,337 RAKES RIDGE ROAD,BIRCHLEAF,VA,24220
8405100527,HSC,76TH REGIMENT OF FOOT HISTORICAL SOCIETY, , ,-76.75766,37.37048,118 WILDERNESS LN,WILLIAMSBURG,VA,23188
8405100530,HSC,GREENE COUNTY HISTORICAL SOCIETY,7246273204,HTTP://WWW.GREENEHISTORY.ORG,-78.46287,38.30425,38 COURT STREET,STANARDSVILLE,VA,22973
8405100531,HSC,NORTH-SOUTH SKIRMISH ASSOCIATION, , ,-80.39323,37.1279,315 DOGWOOD LN,CHRISTIANSBR,VA,24073
8405100535,HSC,GREAT FALLS HISTORICAL SOCIETY VIRGINIA, ,HTTP://WWW.GFHS.ORG,-77.30478,39.00397,PO BOX 56,GREAT FALLS,VA,22066
8405100540,HSC,CRAIG COUNTY HISTORICAL SOCIETY,5408647023, ,-80.13906,37.49615,PO BOX 206,NEW CASTLE,VA,24127
8405100541,HSC,U.S. HISTORICAL SOCIETY,8042629403, ,-77.4581,37.58855,4019 MACARTHUR AVE,RICHMOND,VA,23227
8405100544,HSC,ATLANTIC & DANVILLE RAILWAY HISTORICAL SOCIETY, , ,-79.26158,37.24912,PO BOX 26,EVINGTON,VA,24550
8405100547,HSC,HENRICO COUNTY HISTORICAL SOCIETY,8045015682,HTTP://WWW.HENRICOHISTORICALSOCIETY.ORG/,-77.469,37.63891,1590 E PARHAM RD,RICHMOND,VA,23273
8405100549,HSC,PRINCE WILLIAM COUNTY GENEALOGICAL SOCIETY, , ,-77.47709,38.7586,PO BOX 2019,MANASSAS,VA,20108
8405100553,HSC,CUMBERLAND COUNTY HISTORICAL SOCIETY,8044925807,HTTP://WWW.HISTORICALSOCIETY.COM/,-78.26531,37.47016,36 TARWALLET ROAD,CUMBERLAND,VA,23040
8405100556,HSC,CARROLL COUNTY HISTORICAL SOCIETY, ,HTTP://CARROLLVAMUSEUM.ORG/,-80.73724,36.76658,516 N MAIN ST,HILLSVILLE,VA,24343
8405100558,HSC,TIDEWATER GENEALOGICAL SOCIETY,7579881055, ,-76.54138,37.12954,14415 OLD COURTHOUSE WAY,NEWPORT NEWS,VA,23608
8405100563,HSC,COUNCIL FOR AMERICAS FIRST FREEDOM,8046431786,HTTP://WWW.THEVALENTINE.ORG/EXHIBITIONS/PERMANENT/VALENTINE-FIRST-FREEDOM-CENTER,-77.43295,37.5361,1321 E MAIN STREET SUITE,RICHMOND,VA,23219
